SupplierID,SupplierName,Industry,Region,Country,ForecastMethod,Year,YearStatus,ActualEmissions_tCO2e,ForecastEmissions_tCO2e,BaselineEmissions_tCO2e,NetZeroPathway_tCO2e,ReductionVs2025_tCO2e,ReductionVs2025Pct,DefaultScenarioLabel
SUP-024,OceanBridge Carriers,Logistics,APAC,Singapore,Expert Judgement,2050,Forecast,,0,14463.5,0.0,13100.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2018,Actual,12782.0,,,,-1782.0,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2019,Actual,12507.0,,,,-1507.0,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2020,Actual,12243.0,,,,-1243.0,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2021,Actual,11979.0,,,,-979.0,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2022,Actual,11803.0,,,,-803.0,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2023,Actual,11451.0,,,,-451.0,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2024,Actual,11176.0,,,,-176.0,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2025,Actual,11000.0,,12144.9,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2026,Forecast,,10255.1,12144.9,,744.9,0.0677,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2027,Forecast,,9476.0,12144.9,,1524.0,0.1385,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2028,Forecast,,8661.6,12144.9,,2338.4,0.2126,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2029,Forecast,,7810.8,12144.9,,3189.2,0.2899,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2030,Forecast,,6922.6,12144.9,6922.6,4077.4,0.3707,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2031,Forecast,,6708.0,12144.9,6576.5,4292.0,0.3902,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2032,Forecast,,6482.0,12144.9,6230.3,4518.0,0.4107,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2033,Forecast,,6244.4,12144.9,5884.2,4755.6,0.4323,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2034,Forecast,,5994.6,12144.9,5538.1,5005.4,0.455,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2035,Forecast,,5732.3,12144.9,5191.9,5267.7,0.4789,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2036,Forecast,,5457.2,12144.9,4845.8,5542.8,0.5039,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2037,Forecast,,5168.7,12144.9,4499.7,5831.3,0.5301,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2038,Forecast,,4866.5,12144.9,4153.6,6133.5,0.5576,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2039,Forecast,,4550.2,12144.9,3807.4,6449.8,0.5863,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2040,Forecast,,4219.3,12144.9,3461.3,6780.7,0.6164,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2041,Forecast,,3873.3,12144.9,3115.2,7126.7,0.6479,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2042,Forecast,,3511.8,12144.9,2769.0,7488.2,0.6807,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2043,Forecast,,3134.3,12144.9,2422.9,7865.7,0.7151,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2044,Forecast,,2740.3,12144.9,2076.8,8259.7,0.7509,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2045,Forecast,,2329.2,12144.9,1730.6,8670.8,0.7883,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2046,Forecast,,1900.6,12144.9,1384.5,9099.4,0.8272,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2047,Forecast,,1454.0,12144.9,1038.4,9546.0,0.8678,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2048,Forecast,,988.7,12144.9,692.3,10011.3,0.9101,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2049,Forecast,,504.2,12144.9,346.1,10495.8,0.9542,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-025,EuroRail Logistics,Logistics,EMEA,Poland,Supplier Target,2050,Forecast,,0,12144.9,0.0,11000.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2018,Actual,10922.8,,,,-1522.8,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2019,Actual,10687.8,,,,-1287.8,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2020,Actual,10462.2,,,,-1062.2,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2021,Actual,10236.6,,,,-836.6,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2022,Actual,10086.2,,,,-686.2,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2023,Actual,9785.4,,,,-385.4,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2024,Actual,9550.4,,,,-150.4,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2025,Actual,9400.0,,10378.4,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2026,Forecast,,8897.7,10378.4,,502.3,0.0534,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2027,Forecast,,8371.5,10378.4,,1028.5,0.1094,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2028,Forecast,,7820.7,10378.4,,1579.3,0.168,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2029,Forecast,,7244.5,10378.4,,2155.5,0.2293,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2030,Forecast,,6642.2,10378.4,6642.2,2757.8,0.2934,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2031,Forecast,,6436.2,10378.4,6310.0,2963.8,0.3153,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2032,Forecast,,6219.4,10378.4,5977.9,3180.6,0.3384,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2033,Forecast,,5991.4,10378.4,5645.8,3408.6,0.3626,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2034,Forecast,,5751.7,10378.4,5313.7,3648.3,0.3881,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2035,Forecast,,5500.1,10378.4,4981.6,3899.9,0.4149,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2036,Forecast,,5236.1,10378.4,4649.5,4163.9,0.443,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2037,Forecast,,4959.3,10378.4,4317.4,4440.7,0.4724,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2038,Forecast,,4669.4,10378.4,3985.3,4730.6,0.5033,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2039,Forecast,,4365.9,10378.4,3653.2,5034.1,0.5355,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2040,Forecast,,4048.4,10378.4,3321.1,5351.6,0.5693,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2041,Forecast,,3716.4,10378.4,2989.0,5683.6,0.6046,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2042,Forecast,,3369.5,10378.4,2656.9,6030.5,0.6415,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2043,Forecast,,3007.3,10378.4,2324.8,6392.7,0.6801,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2044,Forecast,,2629.3,10378.4,1992.6,6770.7,0.7203,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2045,Forecast,,2234.9,10378.4,1660.5,7165.1,0.7622,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2046,Forecast,,1823.6,10378.4,1328.4,7576.4,0.806,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2047,Forecast,,1395.1,10378.4,996.3,8004.9,0.8516,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2048,Forecast,,948.7,10378.4,664.2,8451.3,0.8991,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2049,Forecast,,483.8,10378.4,332.1,8916.2,0.9485,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-026,Metro Distribution,Logistics,AMER,Mexico,Supplier Target,2050,Forecast,,0,10378.4,0.0,9400.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2018,Actual,13188.7,,,,-1838.7,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2019,Actual,12905.0,,,,-1555.0,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2020,Actual,12632.5,,,,-1282.5,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2021,Actual,12360.1,,,,-1010.1,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2022,Actual,12178.5,,,,-828.5,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2023,Actual,11815.3,,,,-465.3,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2024,Actual,11531.6,,,,-181.6,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2025,Actual,11350.0,,12531.3,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2026,Forecast,,10951.8,12531.3,,398.2,0.0351,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2027,Forecast,,10533.2,12531.3,,816.8,0.072,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2028,Forecast,,10093.5,12531.3,,1256.5,0.1107,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2029,Forecast,,9631.9,12531.3,,1718.1,0.1514,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2030,Forecast,,9147.9,12531.3,9147.9,2202.1,0.194,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2031,Forecast,,8864.3,12531.3,8690.5,2485.7,0.219,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2032,Forecast,,8565.7,12531.3,8233.1,2784.3,0.2453,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2033,Forecast,,8251.6,12531.3,7775.7,3098.4,0.273,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2034,Forecast,,7921.6,12531.3,7318.3,3428.4,0.3021,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2035,Forecast,,7575.0,12531.3,6860.9,3775.0,0.3326,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2036,Forecast,,7211.4,12531.3,6403.5,4138.6,0.3646,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2037,Forecast,,6830.2,12531.3,5946.1,4519.8,0.3982,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2038,Forecast,,6430.9,12531.3,5488.7,4919.1,0.4334,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2039,Forecast,,6012.9,12531.3,5031.3,5337.1,0.4702,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2040,Forecast,,5575.6,12531.3,4573.9,5774.4,0.5088,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2041,Forecast,,5118.4,12531.3,4116.5,6231.6,0.549,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2042,Forecast,,4640.7,12531.3,3659.1,6709.3,0.5911,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2043,Forecast,,4141.8,12531.3,3201.8,7208.2,0.6351,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2044,Forecast,,3621.1,12531.3,2744.4,7728.9,0.681,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2045,Forecast,,3078.0,12531.3,2287.0,8272.0,0.7288,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2046,Forecast,,2511.6,12531.3,1829.6,8838.4,0.7787,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2047,Forecast,,1921.4,12531.3,1372.2,9428.6,0.8307,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2048,Forecast,,1306.5,12531.3,914.8,10043.5,0.8849,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2049,Forecast,,666.3,12531.3,457.4,10683.7,0.9413,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-027,SkyLift Air Cargo,Logistics,EMEA,United Arab Emirates,Expert Judgement,2050,Forecast,,0,12531.3,0.0,11350.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2018,Actual,14583.1,,,,-2033.1,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2019,Actual,14269.4,,,,-1719.4,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2020,Actual,13968.1,,,,-1418.1,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2021,Actual,13666.9,,,,-1116.9,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2022,Actual,13466.1,,,,-916.1,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2023,Actual,13064.5,,,,-514.5,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2024,Actual,12750.8,,,,-200.8,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2025,Actual,12550.0,,13856.2,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2026,Forecast,,11853.7,13856.2,,696.3,0.0555,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2027,Forecast,,11124.6,13856.2,,1425.4,0.1136,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2028,Forecast,,10361.5,13856.2,,2188.5,0.1744,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2029,Forecast,,9563.5,13856.2,,2986.5,0.238,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2030,Forecast,,8729.4,13856.2,8729.4,3820.6,0.3044,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2031,Forecast,,8458.8,13856.2,8292.9,4091.2,0.326,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2032,Forecast,,8173.9,13856.2,7856.5,4376.1,0.3487,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2033,Forecast,,7874.2,13856.2,7420.0,4675.8,0.3726,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2034,Forecast,,7559.2,13856.2,6983.5,4990.8,0.3977,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2035,Forecast,,7228.5,13856.2,6547.1,5321.5,0.424,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2036,Forecast,,6881.5,13856.2,6110.6,5668.5,0.4517,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2037,Forecast,,6517.8,13856.2,5674.1,6032.2,0.4807,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2038,Forecast,,6136.7,13856.2,5237.6,6413.3,0.511,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2039,Forecast,,5737.9,13856.2,4801.2,6812.1,0.5428,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2040,Forecast,,5320.6,13856.2,4364.7,7229.4,0.5761,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2041,Forecast,,4884.3,13856.2,3928.2,7665.7,0.6108,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2042,Forecast,,4428.4,13856.2,3491.8,8121.6,0.6471,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2043,Forecast,,3952.4,13856.2,3055.3,8597.6,0.6851,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2044,Forecast,,3455.5,13856.2,2618.8,9094.5,0.7247,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2045,Forecast,,2937.2,13856.2,2182.4,9612.8,0.766,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2046,Forecast,,2396.7,13856.2,1745.9,10153.3,0.809,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2047,Forecast,,1833.5,13856.2,1309.4,10716.5,0.8539,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2048,Forecast,,1246.8,13856.2,872.9,11303.2,0.9007,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2049,Forecast,,635.9,13856.2,436.5,11914.1,0.9493,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-028,Harvest Foods Co.,Food & Beverage,AMER,United States,Supplier Target,2050,Forecast,,0,13856.2,0.0,12550.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2018,Actual,12433.4,,,,-1733.4,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2019,Actual,12165.9,,,,-1465.9,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2020,Actual,11909.1,,,,-1209.1,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2021,Actual,11652.3,,,,-952.3,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2022,Actual,11481.1,,,,-781.1,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2023,Actual,11138.7,,,,-438.7,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2024,Actual,10871.2,,,,-171.2,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2025,Actual,10700.0,,11813.7,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2026,Forecast,,10019.1,11813.7,,680.9,0.0636,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2027,Forecast,,9306.6,11813.7,,1393.4,0.1302,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2028,Forecast,,8561.6,11813.7,,2138.4,0.1998,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2029,Forecast,,7783.1,11813.7,,2916.9,0.2726,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-029,FreshFields Produce,Food & Beverage,EMEA,Netherlands,Supplier Target,2030,Forecast,,6970.1,11813.7,6970.1,3729.9,0.3486,FY2030_Add5_Expert3_Growth2_NZ2050
